"repository","owner","name_with_owner","url","homepage_url","description","stars","forks","disk_usage","is_fork","is_mirror","is_private","is_archived","is_template","has_issues_enabled","has_projects_enabled","has_wiki_enabled","merge_commit_allowed","rebase_merge_allowed","squash_merge_allowed","created_at","updated_at","pushed_at"
"ols-geocoder-cpf-plugin","bcgov","bcgov/ols-geocoder-cpf-plugin","https://github.com/bcgov/ols-geocoder-cpf-plugin","","CPF Plugin for Batch Geocoder","0","1","75","false","false","false","false","false","true","true","true","true","true","true","2019-11-06T23:38:17Z","2021-03-11T23:06:21Z","2021-03-11T23:06:19Z"
"cap-eagle-mobile-inspections","bcgov","bcgov/cap-eagle-mobile-inspections","https://github.com/bcgov/cap-eagle-mobile-inspections","","","0","1","2934","false","false","false","false","false","true","true","true","true","true","true","2019-11-07T00:00:15Z","2020-02-07T20:03:17Z","2020-04-15T00:21:15Z"
"HMCR","bcgov","bcgov/HMCR","https://github.com/bcgov/HMCR","","Build a system that contractors can upload their activity for highway maintenance, validate the GPS locations, provide summary reports. The system is to reject invalid uploads.","1","7","2890","false","false","false","false","false","true","true","true","true","true","true","2019-11-07T17:33:48Z","2021-04-09T14:30:44Z","2021-04-09T14:38:38Z"
"common-document-generation-service","bcgov","bcgov/common-document-generation-service","https://github.com/bcgov/common-document-generation-service","https://cdogs-master-idcqvl-prod.pathfinder.gov.bc.ca/api/v2/docs","A common hosted document generation service (API) for merging JSON data into xml-based templates (powered by Carbone.io)","4","5","833","false","false","false","false","false","true","true","true","true","true","true","2019-11-08T17:42:46Z","2021-04-20T22:18:39Z","2021-04-20T22:18:35Z"
"digital_marketplace","bcgov","bcgov/digital_marketplace","https://github.com/bcgov/digital_marketplace","","The intent of this development is to build a product that will support digital procurement needs for the BC Government including services such as, but not limited to, Sprint With Us, Code With Us, The Procurement Concierge.","6","8","7393","false","false","false","false","false","true","true","true","true","true","true","2019-11-08T20:10:04Z","2021-04-21T09:33:01Z","2021-05-07T11:48:10Z"
"EDUC-SOAM-API","bcgov","bcgov/EDUC-SOAM-API","https://github.com/bcgov/EDUC-SOAM-API","","The API for the Student Online Access Module for the Ministry of Education","3","1","340","false","false","false","false","false","true","true","true","true","true","true","2019-11-13T16:40:39Z","2021-03-26T05:20:42Z","2021-04-06T16:58:46Z"
"sfts2s3","bcgov","bcgov/sfts2s3","https://github.com/bcgov/sfts2s3","","move all files in a folder from BC Secure File Transfer Service to s3, once or cron","0","1","1330","false","false","false","false","false","true","true","true","true","true","true","2019-11-13T22:14:08Z","2021-04-21T23:15:29Z","2021-04-21T23:15:26Z"
"jag-dps","bcgov","bcgov/jag-dps","https://github.com/bcgov/jag-dps","","Document Processing Services","3","10","1735","false","false","false","false","false","true","true","true","true","true","true","2019-11-15T17:20:29Z","2021-03-18T17:32:01Z","2021-04-29T21:56:32Z"
"PIMS","bcgov","bcgov/PIMS","https://github.com/bcgov/PIMS","https://pims.gov.bc.ca","Property Inventory Management System","13","18","31717","false","false","false","false","false","true","true","true","true","true","true","2019-11-15T21:59:35Z","2021-05-07T20:49:42Z","2021-05-07T20:49:39Z"
"namerequest","bcgov","bcgov/namerequest","https://github.com/bcgov/namerequest","","Public Front End for the Name Request System","1","18","15956","false","false","false","false","false","true","true","true","true","true","true","2019-11-15T23:14:18Z","2021-05-05T16:24:32Z","2021-05-05T21:33:54Z"
"EDUC-STUDENT-ADMIN","bcgov","bcgov/EDUC-STUDENT-ADMIN","https://github.com/bcgov/EDUC-STUDENT-ADMIN","","Staff Administration of students and pen requests","2","3","5747","false","false","false","false","false","true","true","true","true","true","true","2019-11-18T18:11:20Z","2021-05-07T23:32:17Z","2021-05-07T23:32:16Z"
"bcsnowdata","bcgov","bcgov/bcsnowdata","https://github.com/bcgov/bcsnowdata","","An R package for retrieving and caching snow-related data from the BC Data Catalog.","9","0","38781","false","false","false","false","false","true","true","true","true","true","true","2019-11-18T23:23:35Z","2021-03-09T19:58:20Z","2021-02-19T23:04:57Z"
"digital-policy","bcgov","bcgov/digital-policy","https://github.com/bcgov/digital-policy","","IMIT Policy Framework","6","7","702","false","false","false","false","false","true","true","true","true","true","true","2019-11-18T23:34:00Z","2020-12-03T17:11:25Z","2020-09-22T18:21:39Z"
"zeva","bcgov","bcgov/zeva","https://github.com/bcgov/zeva","","zero emission vehicles","3","7","7067","false","false","false","false","false","true","true","true","false","false","true","2019-11-21T18:47:54Z","2021-05-06T14:56:42Z","2021-05-07T23:12:14Z"
"digital.gov.bc.ca","bcgov","bcgov/digital.gov.bc.ca","https://github.com/bcgov/digital.gov.bc.ca","","Helping the digital government community deliver better digital services for the people and priorities of British Columbia.","8","4","26502","false","false","false","false","false","true","true","true","true","true","true","2019-11-23T23:00:21Z","2021-05-04T16:17:46Z","2021-05-07T23:03:59Z"
"EDUC-INFRA-COMMON","bcgov","bcgov/EDUC-INFRA-COMMON","https://github.com/bcgov/EDUC-INFRA-COMMON","","","3","0","17967","false","false","false","false","false","true","true","true","true","true","true","2019-11-25T14:46:02Z","2021-05-07T01:12:47Z","2021-05-07T01:12:47Z"
"digital-principles","bcgov","bcgov/digital-principles","https://github.com/bcgov/digital-principles","","A set of principles to guide the Province of BC's continued Digital Government evolution","17","10","179","false","false","false","false","false","true","true","true","true","true","true","2019-11-27T00:37:55Z","2021-04-02T00:36:42Z","2020-10-26T17:10:52Z"
"offSiteTrees","bcgov","bcgov/offSiteTrees","https://github.com/bcgov/offSiteTrees","","R package and scripts to analyze trees planted outside their natural ranges in British Columbia.","1","0","3808","false","false","false","false","false","true","true","true","true","true","true","2019-11-27T22:38:45Z","2020-03-08T20:42:07Z","2020-01-17T00:30:53Z"
"Similkameen-WQOs","bcgov","bcgov/Similkameen-WQOs","https://github.com/bcgov/Similkameen-WQOs","","Water quality assessment of the Similkameen River and tributaries in the Similkameen Watershed in BC","2","0","6587","false","false","false","false","false","true","true","true","true","true","true","2019-11-27T23:44:32Z","2021-01-07T18:44:44Z","2021-01-07T18:44:41Z"
"arcgis_hackers","bcgov","bcgov/arcgis_hackers","https://github.com/bcgov/arcgis_hackers","","learning github and arcgis python api","2","2","28","false","false","false","false","false","true","true","true","true","true","true","2019-11-28T21:33:09Z","2020-12-16T00:29:05Z","2020-12-16T00:29:02Z"
"AGOL-PullandPushMetadata","bcgov","bcgov/AGOL-PullandPushMetadata","https://github.com/bcgov/AGOL-PullandPushMetadata","","Script 1: Pull Metadata Info From AGOL item details page and export to a EXCEL. Script 2: Read Metadata in excel and push back to AGOL","1","2","15","false","false","false","false","false","true","true","true","true","true","true","2019-11-28T21:38:40Z","2019-11-29T19:08:48Z","2020-01-17T00:31:00Z"
"AGOL_UsageReport","bcgov","bcgov/AGOL_UsageReport","https://github.com/bcgov/AGOL_UsageReport","","Generate a excel report for map/app usage in AGOL.","0","0","7","false","false","false","false","false","true","true","true","true","true","true","2019-11-29T17:34:39Z","2020-07-02T16:17:34Z","2020-01-17T00:31:09Z"
"bcdevexchange","bcgov","bcgov/bcdevexchange","https://github.com/bcgov/bcdevexchange","https://bcdevexchange.org","Code for the BCDevExchange website","2","0","138465","false","false","false","false","false","true","true","true","true","true","true","2019-12-02T20:24:15Z","2021-04-07T21:44:32Z","2021-04-26T21:33:37Z"
"MapRobot","bcgov","bcgov/MapRobot","https://github.com/bcgov/MapRobot","","This is a self-serve map tool for Land Authorization. Open ArcMap file, and import the tool box. Users need to enter Parcel IDs, etc. info in the pop-up window and run the tool. ","0","0","238","false","false","false","false","false","true","true","true","true","true","true","2019-12-03T00:06:57Z","2020-07-02T16:26:16Z","2020-01-17T00:27:39Z"
"eagle-minio-openshift","bcgov","bcgov/eagle-minio-openshift","https://github.com/bcgov/eagle-minio-openshift","","Minio Object Storage Server","0","2","38","true","false","false","false","false","false","true","true","true","true","true","2019-12-03T17:22:56Z","2019-12-04T00:17:46Z","2020-01-17T00:40:59Z"
"sae-virtual-display","bcgov","bcgov/sae-virtual-display","https://github.com/bcgov/sae-virtual-display","","","1","0","2719","false","false","false","false","false","true","true","true","true","true","true","2019-12-03T19:06:27Z","2021-05-07T13:30:11Z","2021-05-07T19:14:23Z"
"SBC_DivApps","bcgov","bcgov/SBC_DivApps","https://github.com/bcgov/SBC_DivApps","","This repository holds templates to deploy and maintain applications that support the Service BC.","1","11","21783","false","false","false","false","false","true","true","true","true","true","true","2019-12-04T16:28:49Z","2021-04-22T01:23:10Z","2021-04-22T01:23:07Z"
"design-research-guide","bcgov","bcgov/design-research-guide","https://github.com/bcgov/design-research-guide","https://bcgov.github.io/design-research-guide/","DRAFT - Guidance on conducting user research in the B.C. Government","3","5","1042","false","false","false","false","false","true","true","true","true","true","true","2019-12-04T18:55:53Z","2021-01-29T20:06:40Z","2020-07-27T18:37:30Z"
"smk-tlink","bcgov","bcgov/smk-tlink","https://github.com/bcgov/smk-tlink","","The Truck Route Planner application for Translink built using the Simple Map Kit.","1","1","6096","false","false","false","false","false","true","true","true","true","true","true","2019-12-04T20:16:16Z","2021-04-26T23:54:04Z","2021-04-26T23:56:37Z"
"MPB-regeneration","bcgov","bcgov/MPB-regeneration","https://github.com/bcgov/MPB-regeneration","","This project is to calibrate the regeneration model after MPB outbreak in central BC.","0","1","445","false","false","false","false","false","true","true","true","true","true","true","2019-12-10T22:02:05Z","2021-04-15T16:39:25Z","2021-04-15T16:39:22Z"
"citz-imb-sp-breadcrumbs","bcgov","bcgov/citz-imb-sp-breadcrumbs","https://github.com/bcgov/citz-imb-sp-breadcrumbs","","SharePoint Breadcrumb Trails","0","0","1582","false","false","false","false","false","true","true","true","true","true","true","2019-12-11T18:12:58Z","2020-07-22T15:30:44Z","2021-04-30T19:02:35Z"
"BCSC-SS","bcgov","bcgov/BCSC-SS","https://github.com/bcgov/BCSC-SS","","Resources to make it easier for public organizations to offer the widely used BC Services Card a secure and verified government issued identity card as a login option for online services.","2","1","14983","false","false","false","false","false","true","true","true","true","true","true","2019-12-11T18:50:05Z","2021-03-31T19:45:14Z","2021-04-30T21:47:24Z"
"business-create-ui","bcgov","bcgov/business-create-ui","https://github.com/bcgov/business-create-ui","","BC Registry Services - Legal Entities - Create Incorporation Application","3","16","4267","false","false","false","false","false","true","true","true","true","true","true","2019-12-11T22:10:30Z","2021-05-04T19:10:40Z","2021-05-04T19:10:37Z"
"citz-imb-sp-vdr","bcgov","bcgov/citz-imb-sp-vdr","https://github.com/bcgov/citz-imb-sp-vdr","","","1","0","16434","false","false","false","false","false","true","true","true","true","true","true","2019-12-12T16:00:49Z","2021-05-03T16:46:14Z","2021-05-06T17:33:56Z"
"moose_lch","bcgov","bcgov/moose_lch","https://github.com/bcgov/moose_lch","","moose landscape change hypothesis analysis","0","0","3352","false","false","false","false","false","true","true","true","true","true","true","2019-12-12T21:16:25Z","2020-12-15T20:55:32Z","2020-12-15T20:55:29Z"
"moh-soapui","bcgov","bcgov/moh-soapui","https://github.com/bcgov/moh-soapui","","Soapui client for testing MOH backend servers","0","0","12","false","false","false","false","false","true","true","true","true","true","true","2019-12-13T21:49:54Z","2019-12-18T19:37:10Z","2020-01-17T00:28:39Z"
"jag-ceis-crdp-integration","bcgov","bcgov/jag-ceis-crdp-integration","https://github.com/bcgov/jag-ceis-crdp-integration","","Integration between the BC Gov Court Electronic Information System (CEIS) application and GoC Central Registry of Divorce Proceedings (CRDP)","0","0","5","false","false","false","false","false","true","true","true","true","true","true","2019-12-14T00:25:52Z","2019-12-14T00:25:56Z","2020-01-17T00:50:46Z"
"bcdc2bcdc","bcgov","bcgov/bcdc2bcdc","https://github.com/bcgov/bcdc2bcdc","","ETL process between instances of the BC Data Catalog","1","1","579","false","false","false","false","false","true","true","true","true","true","true","2019-12-16T19:47:01Z","2020-07-07T20:53:34Z","2020-07-23T15:41:37Z"
"bcrs-utilities","bcgov","bcgov/bcrs-utilities","https://github.com/bcgov/bcrs-utilities","","","0","1","29","false","false","false","false","false","true","true","true","true","true","true","2019-12-16T22:07:59Z","2019-12-17T19:23:41Z","2021-05-06T19:50:15Z"
"EDUC-DOCUMENT-API","bcgov","bcgov/EDUC-DOCUMENT-API","https://github.com/bcgov/EDUC-DOCUMENT-API","","The document management API","1","0","66","false","false","false","false","false","true","true","true","true","true","true","2019-12-18T20:33:44Z","2020-02-18T19:23:14Z","2020-03-30T22:39:14Z"
"design-system-temporary","bcgov","bcgov/design-system-temporary","https://github.com/bcgov/design-system-temporary","","Design System.  This will be the new design system web site.","0","0","2948","false","false","false","false","false","true","true","true","true","true","true","2019-12-19T14:45:35Z","2020-02-04T23:26:29Z","2021-04-30T14:38:57Z"
"common-service-showcase","bcgov","bcgov/common-service-showcase","https://github.com/bcgov/common-service-showcase","https://bcgov.github.io/common-service-showcase/","Website for user documentation and marketing of the common services built by the Common Service Showcase Team","2","7","13407","false","false","false","false","false","true","true","true","true","true","true","2019-12-19T21:34:51Z","2021-05-07T00:07:55Z","2021-05-07T00:07:52Z"
"EDUC-COURSE-ACHIEVE-API","bcgov","bcgov/EDUC-COURSE-ACHIEVE-API","https://github.com/bcgov/EDUC-COURSE-ACHIEVE-API","","Course Achievement API","1","0","57","false","false","false","false","false","true","true","true","true","true","true","2019-12-20T15:31:46Z","2020-01-25T03:37:50Z","2020-01-17T00:41:56Z"
